subject_name,class_level_name,topic_title,question_text,question_type,correct_answer,explanation,difficulty,points,time_limit,choice_a,choice_b,choice_c,choice_d
English Language,Grade 8,Comprehension Skills,What is making predictions in reading?,multiple_choice,a,Making predictions involves using clues from the text to anticipate what will happen next.,medium,10,120,Using clues to anticipate what will happen next,Guessing randomly,Reading the ending first,Skipping parts of text
English Language,Grade 8,Comprehension Skills,What is drawing conclusions?,multiple_choice,d,Drawing conclusions involves using evidence from the text to reach logical judgments.,medium,10,120,Ending the reading,Making random guesses,Stopping before the end,Using evidence to reach logical judgments
English Language,Grade 8,Comprehension Skills,What is making connections in reading?,multiple_choice,b,Making connections involves linking text to personal experiences other texts or world knowledge.,hard,10,150,Connecting sentences,Linking text to experiences other texts or world knowledge,Joining paragraphs,Connecting words
English Language,Grade 8,Comprehension Skills,What is text-to-self connection?,multiple_choice,c,Text-to-self connection links the reading to the reader's personal experiences and life.,medium,10,120,Connecting to other books,Connecting to world events,Linking reading to personal experiences and life,Connecting to author's life
English Language,Grade 8,Comprehension Skills,What is text-to-text connection?,multiple_choice,a,Text-to-text connection links the current reading to other books articles or texts.,medium,10,120,Links current reading to other books articles texts,Connects to personal life,Connects to world events,Connects to author's biography
English Language,Grade 8,Comprehension Skills,What is text-to-world connection?,multiple_choice,d,Text-to-world connection links the reading to events issues or knowledge about the world.,medium,10,120,Connects to personal life,Connects to other books,Connects to author's life,Links reading to world events issues or knowledge
English Language,Grade 8,Comprehension Skills,What is questioning in reading?,multiple_choice,b,Questioning involves asking yourself questions before during and after reading to improve understanding.,medium,10,150,Only asking teacher questions,Asking yourself questions before during after reading,Only asking about vocabulary,Only asking about main idea
English Language,Grade 8,Comprehension Skills,What is visualizing in reading?,multiple_choice,c,Visualizing involves creating mental images of what you read to enhance comprehension.,medium,10,120,Looking at pictures only,Reading very carefully,Creating mental images of what you read,Reading out loud
English Language,Grade 8,Comprehension Skills,What is monitoring comprehension?,multiple_choice,a,Monitoring comprehension involves checking your understanding as you read and using strategies when confused.,hard,10,150,Checking understanding as you read and using strategies,Reading very slowly,Reading multiple times,Taking notes only
English Language,Grade 8,Comprehension Skills,What is skimming?,multiple_choice,d,Skimming involves reading quickly to get the general idea or overview of a text.,easy,10,75,Reading very carefully,Reading every word,Reading out loud,Reading quickly to get general idea
English Language,Grade 8,Comprehension Skills,What is scanning?,multiple_choice,b,Scanning involves looking quickly through text to find specific information.,easy,10,75,Reading everything carefully,Looking quickly for specific information,Reading out loud,Reading very slowly
English Language,Grade 8,Comprehension Skills,What is close reading?,multiple_choice,c,Close reading involves careful detailed analysis of a text to understand deeper meanings.,hard,10,120,Reading nearby,Reading with eyes close,Careful detailed analysis for deeper meanings,Reading quickly
English Language,Grade 8,Comprehension Skills,What is critical reading?,multiple_choice,a,Critical reading involves evaluating and analyzing text for accuracy bias and validity.,hard,10,150,Evaluating and analyzing for accuracy bias validity,Reading very critically,Finding only problems,Reading important texts only
English Language,Grade 8,Comprehension Skills,What is the difference between literal and inferential comprehension?,multiple_choice,d,Literal comprehension understands stated information while inferential reads between the lines.,hard,10,180,They are the same,Literal is harder than inferential,Inferential is stated literal is hidden,Literal understands stated info inferential reads between lines
English Language,Grade 8,Comprehension Skills,What is evaluative comprehension?,multiple_choice,b,Evaluative comprehension involves making judgments about the text's quality accuracy and worth.,hard,10,150,Understanding basic facts,Making judgments about quality accuracy worth,Reading for entertainment,Memorizing information
English Language,Grade 8,Comprehension Skills,What is appreciative comprehension?,multiple_choice,c,Appreciative comprehension involves emotional response and personal enjoyment of the text.,hard,10,150,Understanding facts only,Analyzing structure only,Emotional response and personal enjoyment,Critical evaluation only
English Language,Grade 8,Writing Skills,What is the writing process?,multiple_choice,a,The writing process includes prewriting drafting revising editing and publishing.,medium,10,120,Prewriting drafting revising editing publishing,Only writing and checking,Writing once perfectly,Copying from sources
English Language,Grade 8,Writing Skills,What is prewriting?,multiple_choice,b,Prewriting involves planning and organizing ideas before writing the first draft.,easy,10,90,Writing very early,Planning and organizing ideas before first draft,Writing before thinking,Quick writing
English Language,Grade 8,Writing Skills,What is brainstorming?,multiple_choice,c,Brainstorming is generating ideas freely without worrying about organization or quality.,easy,10,75,Thinking about storms,Organizing ideas carefully,Generating ideas freely without worrying about organization,Writing final drafts
English Language,Grade 8,Writing Skills,What is outlining?,multiple_choice,d,Outlining is organizing main ideas and supporting details in a logical structure.,medium,10,90,Drawing pictures,Writing summaries,Making lists,Organizing ideas and details in logical structure
English Language,Grade 8,Writing Skills,What is a thesis statement?,multiple_choice,a,A thesis statement presents the main argument or central idea of an essay.,medium,10,120,Presents main argument or central idea of essay,First sentence of essay,Last sentence of essay,Any important sentence
English Language,Grade 8,Writing Skills,Where should the thesis statement appear?,multiple_choice,b,The thesis statement usually appears at the end of the introduction paragraph.,medium,10,90,Beginning of introduction,End of introduction paragraph,Middle of essay,End of conclusion
English Language,Grade 8,Writing Skills,What is a hook in writing?,multiple_choice,c,A hook is an attention-grabbing opening that draws readers into the text.,medium,10,90,Fishing equipment,End of essay,Attention-grabbing opening drawing readers in,Connecting sentences
English Language,Grade 8,Writing Skills,What are some types of hooks?,multiple_choice,a,Types of hooks include questions quotes statistics anecdotes and surprising facts.,hard,10,150,Questions quotes statistics anecdotes surprising facts,Only questions,Only quotes,Only statistics
English Language,Grade 8,Writing Skills,What is the purpose of an introduction paragraph?,multiple_choice,d,The introduction introduces the topic provides background and presents the thesis statement.,medium,10,120,Only to introduce topic,Only to provide background,Only to present thesis,Introduces topic provides background presents thesis
English Language,Grade 8,Writing Skills,What is a body paragraph?,multiple_choice,b,A body paragraph develops and supports the thesis with evidence examples and analysis.,medium,10,120,Paragraph about bodies,Develops and supports thesis with evidence examples analysis,First paragraph of essay,Last paragraph of essay
English Language,Grade 8,Writing Skills,What is the structure of a body paragraph?,multiple_choice,c,A body paragraph has topic sentence supporting details and concluding sentence.,medium,10,120,Only topic sentence,Only supporting details,Topic sentence supporting details concluding sentence,Only concluding sentence
English Language,Grade 8,Writing Skills,What is a topic sentence?,multiple_choice,a,A topic sentence introduces the main idea that will be developed in the paragraph.,easy,10,75,Introduces main idea developed in paragraph,Concludes the paragraph,Provides examples,Connects to other paragraphs
English Language,Grade 8,Writing Skills,What are supporting details?,multiple_choice,d,Supporting details provide evidence examples explanations and analysis to develop the topic sentence.,medium,10,120,Main ideas,Topic sentences,Concluding thoughts,Evidence examples explanations analysis developing topic
English Language,Grade 8,Writing Skills,What is a concluding sentence?,multiple_choice,b,A concluding sentence summarizes the paragraph's main point and provides transition.,medium,10,120,Introduces new ideas,Summarizes main point and provides transition,Provides more examples,Asks questions
English Language,Grade 8,Writing Skills,What is the purpose of a conclusion paragraph?,multiple_choice,c,The conclusion restates the thesis summarizes main points and provides final thoughts.,medium,10,120,Introduces new topics,Provides more evidence,Restates thesis summarizes points provides final thoughts,Asks more questions
English Language,Grade 8,Writing Skills,What should you avoid in a conclusion?,multiple_choice,a,Avoid introducing new topics or arguments in the conclusion.,medium,10,120,Introducing new topics or arguments,Restating thesis,Summarizing points,Providing closure
English Language,Grade 8,Writing Skills,What is revision?,multiple_choice,d,Revision involves improving content organization clarity and development of ideas.,medium,10,120,Checking spelling,Fixing punctuation,Correcting grammar,Improving content organization clarity development
English Language,Grade 8,Writing Skills,What is editing?,multiple_choice,b,Editing focuses on correcting grammar spelling punctuation and sentence structure.,medium,10,120,Changing content,Correcting grammar spelling punctuation sentence structure,Adding new ideas,Reorganizing paragraphs
English Language,Grade 8,Writing Skills,What is proofreading?,multiple_choice,c,Proofreading is the final check for surface errors before publishing.,medium,10,90,First step in writing,Major content changes,Final check for surface errors before publishing,Adding new paragraphs
English Language,Grade 8,Writing Skills,What is coherence in writing?,multiple_choice,a,Coherence means ideas flow logically and connect clearly throughout the text.,medium,10,120,Ideas flow logically and connect clearly,Using difficult words,Writing long sentences,Having many paragraphs
English Language,Grade 8,Writing Skills,What is unity in writing?,multiple_choice,d,Unity means all parts of the writing work together to support the main idea.,medium,10,120,Writing about one topic only,Using same sentence structure,Having same paragraph length,All parts work together to support main idea
English Language,Grade 8,Writing Skills,What are transition words?,multiple_choice,b,Transition words connect ideas and help readers follow the flow of thought.,medium,10,120,Difficult vocabulary,Words connecting ideas and helping flow of thought,First words of sentences,Last words of paragraphs
English Language,Grade 8,Writing Skills,What are some examples of transition words for addition?,multiple_choice,c,Addition transitions include: also furthermore moreover in addition besides.,medium,10,120,However but nevertheless,Therefore thus consequently,Also furthermore moreover in addition besides,First second third
English Language,Grade 8,Writing Skills,What are some examples of transition words for contrast?,multiple_choice,a,Contrast transitions include: however but nevertheless on the other hand yet.,medium,10,120,However but nevertheless on the other hand yet,Also furthermore moreover,Therefore thus consequently,First second third
English Language,Grade 8,Writing Skills,What are some examples of transition words for cause and effect?,multiple_choice,d,Cause and effect transitions include: therefore thus consequently as a result because.,medium,10,150,However but nevertheless,Also furthermore moreover,First second third,Therefore thus consequently as a result because
English Language,Grade 8,Writing Skills,What is voice in writing?,multiple_choice,b,Voice is the author's unique style and personality that comes through in the writing.,hard,10,120,Volume of speech,Author's unique style and personality in writing,Main character's speech,Narrator's dialogue
English Language,Grade 8,Writing Skills,What is tone in writing?,multiple_choice,c,Tone is the author's attitude toward the subject matter or audience.,medium,10,90,Main character's mood,Reader's feelings,Author's attitude toward subject or audience,Setting atmosphere
English Language,Grade 8,Writing Skills,What is audience in writing?,multiple_choice,a,Audience refers to the intended readers for whom the writing is created.,medium,10,90,Intended readers for whom writing is created,People listening to speech,Characters in story,Authors of other texts
English Language,Grade 8,Writing Skills,What is purpose in writing?,multiple_choice,d,Purpose is the reason why the author is writing and what they hope to achieve.,medium,10,90,Main character's goal,Setting of story,Reader's intention,Reason why author is writing and what they hope to achieve
English Language,Grade 8,Writing Skills,What is formal writing?,multiple_choice,b,Formal writing uses standard grammar complete sentences and professional language.,medium,10,120,Very serious writing,Standard grammar complete sentences professional language,Writing for friends,Casual conversation style
English Language,Grade 8,Writing Skills,What is informal writing?,multiple_choice,c,Informal writing uses casual language contractions and personal tone.,medium,10,120,Very proper language,Technical language only,Casual language contractions personal tone,Academic language only
English Language,Grade 8,Writing Skills,What is academic writing?,multiple_choice,a,Academic writing follows formal conventions presents evidence-based arguments and uses scholarly tone.,hard,10,150,Follows formal conventions presents evidence uses scholarly tone,Writing for school only,Writing about academics,Simple writing for students
English Language,Grade 8,Writing Skills,What is creative writing?,multiple_choice,d,Creative writing expresses ideas and emotions through imagination and artistic expression.,medium,10,120,Writing about creativity,Technical writing,Academic writing,Expresses ideas through imagination and artistic expression
English Language,Grade 8,Writing Skills,What is persuasive writing?,multiple_choice,b,Persuasive writing aims to convince readers to accept a viewpoint or take action.,medium,10,120,Writing that persuades people,Aims to convince readers to accept viewpoint or take action,Writing about persuasion,Forceful writing style
English Language,Grade 8,Writing Skills,What is expository writing?,multiple_choice,c,Expository writing explains or informs about a topic using facts and evidence.,medium,10,120,Writing that exposes secrets,Writing about exposition,Explains or informs using facts and evidence,Writing that explores topics
English Language,Grade 8,Writing Skills,What is narrative writing?,multiple_choice,a,Narrative writing tells a story with characters setting plot and theme.,medium,10,120,Tells story with characters setting plot theme,Writing about narration,Writing that narrates events,Storytelling only
English Language,Grade 8,Writing Skills,What is descriptive writing?,multiple_choice,d,Descriptive writing uses sensory details to create vivid images and experiences.,medium,10,120,Writing descriptions,Writing about descriptions,Writing that describes things,Uses sensory details to create vivid images
English Language,Grade 8,Writing Skills,What is a paragraph?,multiple_choice,b,A paragraph is a group of sentences that develop one main idea.,easy,10,75,Single sentence,Group of sentences developing one main idea,Whole essay,List of words
English Language,Grade 8,Writing Skills,What is paragraph development?,multiple_choice,c,Paragraph development involves expanding and supporting the main idea with details and examples.,medium,10,120,Making paragraphs longer,Writing more paragraphs,Expanding and supporting main idea with details examples,Developing writing skills
English Language,Grade 8,Writing Skills,What is sentence variety?,multiple_choice,a,Sentence variety uses different sentence types lengths and structures to create interest.,hard,10,150,Uses different sentence types lengths structures for interest,Writing about variety,Using various topics,Having many sentences
English Language,Grade 8,Writing Skills,What is word choice?,multiple_choice,d,Word choice involves selecting the most appropriate and effective words for the purpose and audience.,medium,10,120,Choosing any words,Selecting difficult words,Using simple words only,Selecting most appropriate effective words for purpose audience
English Language,Grade 8,Writing Skills,What is conciseness in writing?,multiple_choice,b,Conciseness means expressing ideas clearly and briefly without unnecessary words.,hard,10,120,Writing very short pieces,Expressing ideas clearly briefly without unnecessary words,Using few words only,Writing quickly
English Language,Grade 8,Writing Skills,What is clarity in writing?,multiple_choice,c,Clarity means the writing is easy to understand with clear meaning and organization.,medium,10,120,Using simple words only,Writing clearly visible text,Writing easy to understand with clear meaning organization,Transparent writing
English Language,Grade 8,Writing Skills,What is emphasis in writing?,multiple_choice,a,Emphasis highlights important ideas through word choice structure and repetition.,hard,10,150,Highlights important ideas through word choice structure repetition,Making everything important,Writing in capital letters,Using bold text only
English Language,Grade 8,Oral Communication,What is public speaking?,multiple_choice,b,Public speaking is the act of delivering a speech or presentation to a live audience.,easy,10,75,Speaking in public places,Delivering speech or presentation to live audience,Talking loudly,Speaking to friends
English Language,Grade 8,Oral Communication,What are the key elements of effective public speaking?,multiple_choice,c,Key elements include clear voice good posture eye contact and organized content.,medium,10,120,Only loud voice,Only good posture,Clear voice good posture eye contact organized content,Only eye contact
English Language,Grade 8,Oral Communication,What is stage fright?,multiple_choice,a,Stage fright is anxiety or nervousness experienced when speaking in front of an audience.,medium,10,90,Anxiety when speaking in front of audience,Fear of stages,Fear of lights,Fear of microphones
English Language,Grade 8,Oral Communication,How can you overcome stage fright?,multiple_choice,d,Overcome stage fright through practice preparation deep breathing and positive thinking.,hard,10,150,Only practice,Only preparation,Only deep breathing,Practice preparation deep breathing positive thinking
English Language,Grade 8,Oral Communication,What is body language?,multiple_choice,b,Body language is non-verbal communication through gestures posture and facial expressions.,medium,10,120,Verbal communication,Non-verbal communication through gestures posture expressions,Language of the body,Physical exercise
English Language,Grade 8,Oral Communication,What is eye contact in communication?,multiple_choice,c,Eye contact is looking directly at your audience to establish connection and show confidence.,medium,10,90,Looking at the ceiling,Looking at notes only,Looking directly at audience to establish connection,Looking at the floor
English Language,Grade 8,Oral Communication,What is voice projection?,multiple_choice,a,Voice projection is speaking loudly and clearly enough for everyone to hear.,easy,10,75,Speaking loudly and clearly for everyone to hear,Throwing your voice,Speaking softly,Whispering
English Language,Grade 8,Oral Communication,What is articulation in speech?,multiple_choice,d,Articulation is pronouncing words clearly and distinctly.,medium,10,90,Speaking fast,Speaking slowly,Speaking loudly,Pronouncing words clearly and distinctly
English Language,Grade 8,Oral Communication,What is pace in public speaking?,multiple_choice,b,Pace is the speed at which you speak during a presentation.,easy,10,60,Volume of speech,Speed at which you speak,Tone of voice,Length of speech
English Language,Grade 8,Oral Communication,What is a speech outline?,multiple_choice,c,A speech outline is an organized plan showing the main points and supporting details.,medium,10,120,Final speech text,Random notes,Organized plan showing main points and details,Speech title only
English Language,Grade 8,Vocabulary Development,What is a synonym?,multiple_choice,a,A synonym is a word that has the same or similar meaning as another word.,easy,10,60,Word with same or similar meaning,Word with opposite meaning,Word with no meaning,Word that sounds the same
English Language,Grade 8,Vocabulary Development,What is an antonym?,multiple_choice,b,An antonym is a word that has the opposite meaning of another word.,easy,10,60,Word with same meaning,Word with opposite meaning,Word that sounds the same,Word with no meaning
English Language,Grade 8,Vocabulary Development,What is a homophone?,multiple_choice,c,A homophone is a word that sounds the same as another word but has different meaning.,medium,10,90,Word with same meaning,Word with opposite meaning,Word that sounds same but different meaning,Word that looks the same
English Language,Grade 8,Vocabulary Development,What is a homonym?,multiple_choice,d,A homonym is a word that shares spelling or pronunciation with another but has different meaning.,hard,10,120,Word with same meaning only,Word with opposite meaning,Word that sounds different,Word sharing spelling or pronunciation but different meaning
English Language,Grade 8,Vocabulary Development,What is etymology?,multiple_choice,a,Etymology is the study of the origin and history of words.,hard,10,120,Study of origin and history of words,Study of word meanings,Study of word pronunciation,Study of word spelling
English Language,Grade 8,Vocabulary Development,What is a root word?,multiple_choice,b,A root word is the basic form of a word without prefixes or suffixes.,medium,10,90,Word with prefixes,Basic form without prefixes or suffixes,Word with suffixes,Complete sentence
English Language,Grade 8,Vocabulary Development,What is a prefix?,multiple_choice,c,A prefix is a word part added to the beginning of a root word to change its meaning.,medium,10,90,Word part at the end,Word part in the middle,Word part at beginning changing meaning,Complete word
English Language,Grade 8,Vocabulary Development,What is a suffix?,multiple_choice,d,A suffix is a word part added to the end of a root word to change its meaning.,medium,10,90,Word part at beginning,Word part in middle,Complete word,Word part at end changing meaning
English Language,Grade 8,Vocabulary Development,What does the prefix 'un-' mean?,multiple_choice,a,The prefix 'un-' means 'not' or 'opposite of'.,easy,10,45,Not or opposite of,Very or extremely,Before or in front,After or behind
English Language,Grade 8,Vocabulary Development,What does the suffix '-ful' mean?,multiple_choice,b,The suffix '-ful' means 'full of' or 'characterized by'.,medium,10,75,Without or lacking,Full of or characterized by,Small or little,Past tense
English Language,Grade 8,Reading Strategies,What is skimming?,multiple_choice,c,Skimming is reading quickly to get the main idea or general overview.,easy,10,60,Reading very slowly,Reading every word carefully,Reading quickly to get main idea,Reading out loud
English Language,Grade 8,Reading Strategies,What is scanning?,multiple_choice,a,Scanning is looking quickly through text to find specific information.,easy,10,75,Looking quickly for specific information,Reading everything carefully,Reading very slowly,Reading backwards
English Language,Grade 8,Reading Strategies,What is the SQ3R method?,multiple_choice,d,SQ3R stands for Survey Question Read Recite Review - a reading comprehension strategy.,hard,10,180,Reading method for speed,Writing method,Note-taking method,Survey Question Read Recite Review strategy
English Language,Grade 8,Reading Strategies,What is active reading?,multiple_choice,b,Active reading involves engaging with text through questioning note-taking and summarizing.,hard,10,150,Reading while exercising,Engaging with text through questioning note-taking summarizing,Reading very fast,Reading silently
English Language,Grade 8,Reading Strategies,What is annotation?,multiple_choice,c,Annotation is adding notes comments or explanations to a text while reading.,medium,10,120,Reading aloud,Memorizing text,Adding notes comments explanations while reading,Copying text
English Language,Grade 8,Reading Strategies,What is a graphic organizer?,multiple_choice,a,A graphic organizer is a visual tool that helps organize information and ideas.,medium,10,120,Visual tool organizing information and ideas,Type of graph,Art project,Computer program
English Language,Grade 8,Reading Strategies,What is the main idea?,multiple_choice,d,The main idea is the most important point or central message of a text.,easy,10,60,First sentence,Last sentence,Longest sentence,Most important point or central message
English Language,Grade 8,Reading Strategies,What are supporting details?,multiple_choice,b,Supporting details are facts examples and explanations that support the main idea.,medium,10,90,Main ideas,Facts examples explanations supporting main idea,Topic sentences,Conclusions
English Language,Grade 8,Reading Strategies,What is a topic sentence?,multiple_choice,c,A topic sentence states the main idea of a paragraph.,easy,10,60,Last sentence of paragraph,Random sentence,Sentence stating main idea of paragraph,Longest sentence
English Language,Grade 8,Reading Strategies,What is a conclusion?,multiple_choice,a,A conclusion is the ending that summarizes main points or provides final thoughts.,medium,10,90,Ending summarizing main points or final thoughts,Beginning of text,Middle of text,Random paragraph
English Language,Grade 8,Study Skills,What is time management?,multiple_choice,b,Time management is organizing and planning how to use time effectively.,medium,10,90,Telling time,Organizing and planning effective time use,Wasting time,Saving time
English Language,Grade 8,Study Skills,What is a study schedule?,multiple_choice,c,A study schedule is a planned timetable for studying different subjects.,easy,10,75,School timetable,Class schedule,Planned timetable for studying subjects,Exam schedule
English Language,Grade 8,Study Skills,What is note-taking?,multiple_choice,d,Note-taking is recording important information during lectures or while reading.,easy,10,90,Taking notes to friends,Writing stories,Drawing pictures,Recording important information during lectures or reading
English Language,Grade 8,Study Skills,What is the Cornell Note-taking System?,multiple_choice,a,Cornell system divides paper into sections for notes cues and summary.,hard,10,150,System dividing paper into notes cues summary sections,Type of notebook,Writing style,Grading system
English Language,Grade 8,Study Skills,What is mind mapping?,multiple_choice,b,Mind mapping is creating visual diagrams to organize information around a central topic.,hard,10,120,Drawing maps,Creating visual diagrams organizing information around central topic,Reading maps,Making lists
English Language,Grade 8,Study Skills,What is active listening?,multiple_choice,c,Active listening is fully concentrating on understanding and responding to what is being said.,medium,10,120,Listening to music,Hearing sounds,Fully concentrating on understanding and responding,Listening while doing other things
English Language,Grade 8,Study Skills,What is memorization?,multiple_choice,a,Memorization is the process of committing information to memory through repetition.,medium,10,90,Process of committing information to memory through repetition,Forgetting information,Understanding concepts,Writing notes
English Language,Grade 8,Study Skills,What is critical thinking?,multiple_choice,d,Critical thinking is analyzing and evaluating information to form reasoned judgments.,hard,10,150,Thinking critically about others,Negative thinking,Quick thinking,Analyzing and evaluating information to form reasoned judgments
English Language,Grade 8,Study Skills,What is self-assessment?,multiple_choice,b,Self-assessment is evaluating your own learning progress and understanding.,medium,10,120,Teacher evaluation,Evaluating own learning progress and understanding,Peer evaluation,Parent evaluation
English Language,Grade 8,Study Skills,What is goal setting?,multiple_choice,c,Goal setting is establishing specific objectives to achieve in learning or life.,medium,10,90,Playing sports,Making friends,Establishing specific objectives to achieve,Taking tests
English Language,Grade 8,Punctuation,What is the purpose of a comma?,multiple_choice,a,Commas separate items in a series and set off introductory elements.,medium,10,120,Separate items in series and set off introductory elements,End sentences,Ask questions,Show excitement
English Language,Grade 8,Punctuation,When do you use a semicolon?,multiple_choice,d,Use semicolons to join closely related independent clauses or separate complex list items.,hard,10,150,End all sentences,Ask questions,Show excitement,Join related independent clauses or separate complex items
English Language,Grade 8,Punctuation,What is the purpose of quotation marks?,multiple_choice,b,Quotation marks indicate direct speech or quoted material from other sources.,medium,10,120,Show emphasis,Indicate direct speech or quoted material,End sentences,Ask questions
English Language,Grade 8,Punctuation,When do you use an apostrophe?,multiple_choice,c,Use apostrophes to show possession or in contractions.,medium,10,90,End sentences,Ask questions,Show possession or in contractions,Separate items
English Language,Grade 8,Punctuation,What is the purpose of parentheses?,multiple_choice,a,Parentheses enclose additional information that is not essential to the main sentence.,hard,10,120,Enclose additional non-essential information,End sentences,Ask questions,Show possession
English Language,Grade 8,Punctuation,When do you use a colon?,multiple_choice,d,Use colons to introduce lists explanations or quotations.,hard,10,120,End sentences,Ask questions,Show possession,Introduce lists explanations or quotations
English Language,Grade 8,Punctuation,What is the purpose of a hyphen?,multiple_choice,b,Hyphens join compound words or divide words at the end of lines.,medium,10,120,End sentences,Join compound words or divide words at line ends,Ask questions,Show possession
English Language,Grade 8,Punctuation,When do you use a dash?,multiple_choice,c,Use dashes to show sudden breaks in thought or to emphasize information.,hard,10,120,End sentences,Ask questions,Show sudden breaks in thought or emphasize,Join words
English Language,Grade 8,Punctuation,What is the purpose of an ellipsis?,multiple_choice,a,Ellipsis indicates omitted words or trailing off in speech or thought.,hard,10,150,Indicates omitted words or trailing off,Ends sentences,Asks questions,Shows possession
English Language,Grade 8,Punctuation,How do you punctuate dialogue?,multiple_choice,d,Dialogue uses quotation marks with commas and periods inside the quotes.,hard,10,150,No punctuation needed,Only periods,Only commas,Quotation marks with commas and periods inside
English Language,Grade 8,Literature,What is literature?,multiple_choice,a,Literature is written works of artistic value including novels poems and plays.,medium,10,120,Written works of artistic value including novels poems plays,Only novels,Only poems,Only plays
English Language,Grade 8,Literature,What is a novel?,multiple_choice,b,A novel is a long fictional narrative that tells a complete story.,medium,10,90,Short story,Long fictional narrative telling complete story,Collection of poems,Play script
English Language,Grade 8,Literature,What is poetry?,multiple_choice,c,Poetry is literature that expresses ideas and emotions through rhythm rhyme and imagery.,medium,10,150,Only rhyming words,Only short stories,Literature expressing ideas emotions through rhythm rhyme imagery,Only long narratives
English Language,Grade 8,Literature,What is a play or drama?,multiple_choice,d,A play is literature written to be performed by actors on stage.,medium,10,120,Novel for reading,Poem for reciting,Short story,Literature written to be performed by actors on stage
English Language,Grade 8,Literature,What is a character in literature?,multiple_choice,a,A character is a person or being who takes part in the action of a story.,easy,10,90,Person or being taking part in story action,Setting of story,Plot of story,Theme of story
English Language,Grade 8,Literature,What is setting in literature?,multiple_choice,b,Setting is the time and place where a story takes place.,easy,10,75,Main character,Time and place where story takes place,Main conflict,Story ending
English Language,Grade 8,Literature,What is plot in literature?,multiple_choice,c,Plot is the sequence of events that make up a story.,easy,10,75,Main character,Setting of story,Sequence of events making up story,Theme of story
English Language,Grade 8,Literature,What is theme in literature?,multiple_choice,d,Theme is the central message or main idea of a literary work.,medium,10,120,Main character,Setting,Plot events,Central message or main idea of literary work
English Language,Grade 8,Literature,What is conflict in literature?,multiple_choice,a,Conflict is the struggle or problem that drives the story forward.,medium,10,120,Struggle or problem driving story forward,Happy ending,Main character,Setting description
English Language,Grade 8,Literature,What is the climax of a story?,multiple_choice,b,The climax is the turning point or most exciting moment in a story.,medium,10,120,Beginning of story,Turning point or most exciting moment,End of story,Setting description
English Language,Grade 8,Creative Writing,What is creative writing?,multiple_choice,c,Creative writing is original writing that expresses ideas and emotions imaginatively.,medium,10,150,Only factual writing,Only academic writing,Original writing expressing ideas and emotions imaginatively,Only business writing
English Language,Grade 8,Creative Writing,What is a short story?,multiple_choice,a,A short story is a brief fictional narrative focusing on a single incident or character.,medium,10,150,Brief fictional narrative focusing on single incident or character,Long novel,Collection of poems,Non-fiction article
English Language,Grade 8,Creative Writing,What is descriptive writing?,multiple_choice,d,Descriptive writing uses vivid details to help readers visualize people places or things.,hard,10,180,Writing only facts,Writing only opinions,Writing only dialogue,Writing using vivid details to help readers visualize
English Language,Grade 8,Creative Writing,What is narrative writing?,multiple_choice,b,Narrative writing tells a story with characters setting and plot.,medium,10,120,Writing only descriptions,Writing telling story with characters setting plot,Writing only facts,Writing only opinions
English Language,Grade 8,Creative Writing,What is dialogue in creative writing?,multiple_choice,c,Dialogue is conversation between characters in a story.,easy,10,75,Description of setting,Narrator's thoughts,Conversation between characters in story,Story summary
English Language,Grade 8,Creative Writing,What is point of view in writing?,multiple_choice,a,Point of view is the perspective from which a story is told.,medium,10,120,Perspective from which story is told,Main character of story,Setting of story,Theme of story
English Language,Grade 8,Creative Writing,What is first person point of view?,multiple_choice,b,First person uses 'I' and tells the story from one character's perspective.,medium,10,120,Uses 'you' to tell story,Uses 'I' and tells from one character's perspective,Uses 'he/she' to tell story,Uses multiple perspectives
English Language,Grade 8,Creative Writing,What is third person point of view?,multiple_choice,c,Third person uses 'he/she/they' and can show multiple characters' perspectives.,hard,10,150,Uses 'I' to tell story,Uses 'you' to tell story,Uses 'he/she/they' and can show multiple perspectives,Only shows one perspective
English Language,Grade 8,Creative Writing,What is imagery in writing?,multiple_choice,d,Imagery uses descriptive language that appeals to the five senses.,hard,10,150,Only visual descriptions,Only sound descriptions,Only factual information,Descriptive language appealing to five senses
English Language,Grade 8,Creative Writing,What is a metaphor?,multiple_choice,a,A metaphor directly compares two unlike things without using 'like' or 'as'.,hard,10,150,Directly compares two unlike things without 'like' or 'as',Compares using 'like' or 'as',Describes only similar things,States only facts
English Language,Grade 8,Media Literacy,What is media?,multiple_choice,b,Media are channels of communication that reach large audiences.,medium,10,120,Only newspapers,Channels of communication reaching large audiences,Only television,Only internet
English Language,Grade 8,Media Literacy,What is media literacy?,multiple_choice,c,Media literacy is the ability to access analyze evaluate and create media messages.,hard,10,180,Only reading newspapers,Only watching television,Ability to access analyze evaluate create media messages,Only using internet
English Language,Grade 8,Media Literacy,What is bias in media?,multiple_choice,a,Bias is presenting information in a way that favors one side or viewpoint.,hard,10,150,Presenting information favoring one side or viewpoint,Presenting all viewpoints equally,Presenting only facts,Presenting no opinions
English Language,Grade 8,Media Literacy,What is propaganda?,multiple_choice,d,Propaganda is information designed to promote a particular political cause or point of view.,hard,10,180,Neutral information,Educational content,Entertainment content,Information designed to promote particular political cause or viewpoint
