subject_name,class_level_name,topic_title,question_text,question_type,correct_answer,explanation,difficulty,points,time_limit,choice_a,choice_b,choice_c,choice_d
English Language,Basic 9,Register and Style,What affects your choice of register?,multiple_choice,d,Register choice depends on your audience the situation and your relationship with listeners.,medium,10,90,Only your mood,Only the time of day,Only the location,Your audience and the situation
English Language,Basic 9,Register and Style,Which style is appropriate for academic writing?,multiple_choice,a,Academic writing requires formal objective style with proper grammar and vocabulary.,medium,10,75,Formal and objective,Casual and personal,Emotional and subjective,Humorous and light
English Language,Basic 9,Register and Style,What is colloquial language?,multiple_choice,c,Colloquial language is informal everyday speech used in casual conversation.,medium,10,75,Very formal language,Technical language,Informal everyday language,Foreign language
English Language,Basic 9,Register and Style,When might you use technical register?,multiple_choice,b,Technical register is used when discussing specialized topics with experts in the field.,medium,10,90,When talking to children,When discussing specialized topics with experts,When telling jokes,When writing poetry
English Language,Basic 9,Register and Style,What is jargon?,multiple_choice,d,Jargon consists of specialized terms used by people in specific professions or groups.,medium,10,75,Everyday language,Formal language,Foreign language,Specialized terms used by specific groups
English Language,Basic 9,Register and Style,Which factor does NOT affect register choice?,multiple_choice,a,Your favorite color doesn't affect how formally or informally you should speak.,easy,10,60,Your favorite color,Your relationship with the audience,The purpose of communication,The setting or context
English Language,Basic 9,Register and Style,What is the difference between style and register?,multiple_choice,c,Register is about formality level while style is about how you express yourself.,hard,15,90,They are the same thing,Style is formal; register is informal,Register is formality level; style is expression method,Register is written; style is spoken
English Language,Basic 9,Register and Style,Which register is used in legal documents?,multiple_choice,d,Legal documents use very formal register with precise technical language.,medium,10,60,Informal,Casual,Semi-formal,Very formal
English Language,Basic 9,Proverbs and Sayings,What does the proverb 'A stitch in time saves nine' mean?,multiple_choice,b,This proverb means that fixing small problems early prevents bigger problems later.,medium,10,90,Sewing is important,Fixing problems early prevents bigger ones,Time is valuable,Nine is a lucky number
English Language,Basic 9,Proverbs and Sayings,What is the meaning of 'Don't count your chickens before they hatch'?,multiple_choice,c,This means don't assume something will happen before it actually does.,medium,10,90,Chickens are hard to count,Farming is difficult,Don't assume success before it happens,Eggs are fragile
English Language,Basic 9,Proverbs and Sayings,What does 'Actions speak louder than words' mean?,multiple_choice,a,This proverb means what you do is more important than what you say.,medium,10,75,What you do is more important than what you say,Speaking loudly is rude,Actions make noise,Words are quiet
English Language,Basic 9,Proverbs and Sayings,What is the meaning of 'The early bird catches the worm'?,multiple_choice,d,This proverb encourages being early or prompt to get the best opportunities.,medium,10,75,Birds eat worms,Morning is the best time,Worms come out early,Being early gives you advantages
English Language,Basic 9,Proverbs and Sayings,What does 'Don't put all your eggs in one basket' mean?,multiple_choice,b,This means don't risk everything on one option; spread your risks.,medium,10,90,Eggs break easily,Don't risk everything on one option,Baskets are unreliable,Shopping is dangerous
English Language,Basic 9,Proverbs and Sayings,What is the meaning of 'When in Rome do as the Romans do'?,multiple_choice,c,This means adapt to local customs and behaviors when in a new place.,medium,10,90,Romans are good examples,Travel is educational,Adapt to local customs,Rome is a great city
English Language,Basic 9,Proverbs and Sayings,What does 'A picture is worth a thousand words' mean?,multiple_choice,a,This means visual images can communicate more effectively than lengthy descriptions.,medium,10,75,Images communicate more than words,Pictures are expensive,Words are not important,Cameras are valuable
English Language,Basic 9,Proverbs and Sayings,What is the meaning of 'Better late than never'?,multiple_choice,d,This means it's better to do something late than not do it at all.,easy,10,60,Punctuality is not important,Late people are bad,Never is better than late,It's better to be late than not do it at all
English Language,Basic 9,Proverbs and Sayings,What does 'You can't judge a book by its cover' mean?,multiple_choice,b,This means you shouldn't judge people or things based only on appearance.,medium,10,75,Books have nice covers,Don't judge based on appearance only,Reading is important,Covers protect books
English Language,Basic 9,Proverbs and Sayings,What is the meaning of 'Practice makes perfect'?,multiple_choice,c,This proverb means that repeated practice leads to improvement and mastery.,easy,10,60,Perfection is impossible,Practice is boring,Repeated practice leads to improvement,Perfect people practice
English Language,Basic 9,Idioms and Expressions,What does 'break a leg' mean?,multiple_choice,b,'Break a leg' is an expression meaning 'good luck' especially before a performance.,medium,10,60,To injure yourself,Good luck,To dance badly,To run fast
English Language,Basic 9,Idioms and Expressions,What does 'it's raining cats and dogs' mean?,multiple_choice,c,This idiom means it's raining very heavily.,easy,10,45,Animals are falling,Pets are outside,It's raining very heavily,The weather is strange
English Language,Basic 9,Idioms and Expressions,What does 'spill the beans' mean?,multiple_choice,a,'Spill the beans' means to reveal a secret or tell something you weren't supposed to.,medium,10,75,To reveal a secret,To cook badly,To make a mess,To plant vegetables
English Language,Basic 9,Idioms and Expressions,What does 'bite the bullet' mean?,multiple_choice,d,'Bite the bullet' means to face a difficult situation with courage.,medium,10,75,To eat metal,To be angry,To shoot a gun,To face a difficult situation bravely
English Language,Basic 9,Idioms and Expressions,What does 'piece of cake' mean?,multiple_choice,b,'Piece of cake' means something is very easy to do.,easy,10,45,A dessert,Something very easy,A birthday party,Baking skills
English Language,Basic 9,Idioms and Expressions,What does 'hit the nail on the head' mean?,multiple_choice,c,This idiom means to be exactly right or accurate about something.,medium,10,75,To use a hammer,To hurt yourself,To be exactly right,To build something
English Language,Basic 9,Idioms and Expressions,What does 'let the cat out of the bag' mean?,multiple_choice,a,This expression means to accidentally reveal a secret.,medium,10,75,To accidentally reveal a secret,To free a pet,To go shopping,To clean house
English Language,Basic 9,Idioms and Expressions,What does 'burn the midnight oil' mean?,multiple_choice,d,'Burn the midnight oil' means to work or study late into the night.,medium,10,75,To waste fuel,To stay up partying,To light candles,To work late into the night
English Language,Basic 9,Idioms and Expressions,What does 'cost an arm and a leg' mean?,multiple_choice,b,This idiom means something is very expensive.,medium,10,60,To cause injury,To be very expensive,To require surgery,To be dangerous
English Language,Basic 9,Idioms and Expressions,What does 'kill two birds with one stone' mean?,multiple_choice,c,This means to accomplish two things with one action.,medium,10,75,To hunt birds,To be violent,To accomplish two things with one action,To throw stones
English Language,Basic 9,Poetry Analysis,What is the rhyme scheme of a poem that goes ABAB?,multiple_choice,a,ABAB means the first and third lines rhyme and the second and fourth lines rhyme.,medium,10,60,First and third lines rhyme; second and fourth lines rhyme,All lines rhyme,No lines rhyme,Only adjacent lines rhyme
English Language,Basic 9,Poetry Analysis,What is meter in poetry?,multiple_choice,c,Meter is the rhythmic pattern of stressed and unstressed syllables in verse.,medium,10,75,The length of the poem,The number of stanzas,The rhythmic pattern of syllables,The rhyme scheme
English Language,Basic 9,Poetry Analysis,What is a stanza?,multiple_choice,b,A stanza is a group of lines in a poem usually separated by a blank line.,easy,10,45,A single line in a poem,A group of lines in a poem,The title of a poem,The ending of a poem
English Language,Basic 9,Poetry Analysis,What is free verse?,multiple_choice,d,Free verse is poetry that doesn't follow regular patterns of rhyme or meter.,medium,10,75,Poetry about freedom,Very short poems,Poetry that costs nothing,Poetry without regular rhyme or meter
English Language,Basic 9,Poetry Analysis,What is the theme of a poem?,multiple_choice,a,The theme is the central message or main idea the poet wants to convey.,medium,10,60,The central message or main idea,The rhyme scheme,The number of lines,The poet's name
English Language,Basic 9,Poetry Analysis,What is imagery in poetry?,multiple_choice,c,Imagery uses descriptive language to create vivid mental pictures for readers.,medium,10,75,Pictures in a poetry book,The poet's imagination,Descriptive language that creates mental pictures,Rhyming words
English Language,Basic 9,Poetry Analysis,What is a sonnet?,multiple_choice,b,A sonnet is a 14-line poem usually written in iambic pentameter.,hard,15,90,A 10-line poem,A 14-line poem,A 16-line poem,A poem with no set length
English Language,Basic 9,Poetry Analysis,What is the mood of a poem?,multiple_choice,d,Mood is the emotional atmosphere or feeling created by the poem.,medium,10,60,The poet's attitude,The main character,The setting,The emotional atmosphere created
English Language,Basic 9,Poetry Analysis,What is alliteration in poetry?,multiple_choice,a,Alliteration is the repetition of consonant sounds at the beginning of words.,medium,10,60,Repetition of consonant sounds at word beginnings,Repetition of vowel sounds,Words that rhyme,Repetition of whole words
English Language,Basic 9,Poetry Analysis,What is the difference between rhythm and rhyme?,multiple_choice,c,Rhythm is the beat or flow while rhyme is the similarity of sounds at line endings.,medium,10,90,They are the same thing,Rhythm is louder than rhyme,Rhythm is the beat; rhyme is similar sounds,Rhythm is for music; rhyme is for poetry
English Language,Basic 9,Drama and Theatre,What is a monologue?,multiple_choice,b,A monologue is a long speech by one character in a play.,medium,10,60,A conversation between two characters,A long speech by one character,The title of a play,The ending of a play
English Language,Basic 9,Drama and Theatre,What is dialogue in drama?,multiple_choice,a,Dialogue is the conversation between characters in a play.,easy,10,45,Conversation between characters,The narrator's voice,Stage directions,The audience's response
English Language,Basic 9,Drama and Theatre,What are stage directions?,multiple_choice,c,Stage directions are instructions for actors about movement and actions.,medium,10,75,Lines spoken by actors,The plot of the play,Instructions for actors about movement,The audience seating arrangement
English Language,Basic 9,Drama and Theatre,What is the climax of a play?,multiple_choice,d,The climax is the turning point or most intense moment in the play.,medium,10,60,The beginning,The middle,The end,The turning point or most intense moment
English Language,Basic 9,Drama and Theatre,What is a soliloquy?,multiple_choice,b,A soliloquy is when a character speaks their thoughts aloud usually alone on stage.,hard,15,90,A conversation between many characters,A character speaking thoughts aloud alone,The opening of a play,A type of stage
English Language,Basic 9,Drama and Theatre,What is the setting in drama?,multiple_choice,a,Setting is where and when the action of the play takes place.,easy,10,45,Where and when the action takes place,The main character,The conflict in the play,The moral of the story
English Language,Basic 9,Drama and Theatre,What is dramatic irony?,multiple_choice,c,Dramatic irony occurs when the audience knows something the characters don't.,hard,15,90,When actors forget their lines,When the play is funny,When the audience knows something characters don't,When the ending is sad
English Language,Basic 9,Drama and Theatre,What is a tragedy in drama?,multiple_choice,d,A tragedy is a serious play that usually ends with the downfall of the main character.,medium,10,75,A funny play,A short play,A play with music,A serious play ending in downfall
English Language,Basic 9,Drama and Theatre,What is the protagonist in a play?,multiple_choice,a,The protagonist is the main character around whom the story revolves.,easy,10,45,The main character,The villain,The narrator,The director
English Language,Basic 9,Drama and Theatre,What is an aside in drama?,multiple_choice,b,An aside is when a character speaks directly to the audience unheard by other characters.,medium,10,90,A conversation between characters,A character speaking directly to the audience,Stage directions,The intermission
English Language,Basic 9,Comprehension Skills,What is the main idea of a paragraph?,multiple_choice,c,The main idea is the most important point or central message of the paragraph.,easy,10,60,The first sentence,The last sentence,The most important point or central message,The longest sentence
English Language,Basic 9,Comprehension Skills,What are supporting details?,multiple_choice,b,Supporting details provide evidence examples or explanations for the main idea.,medium,10,75,The main points of a text,Evidence and examples that support the main idea,Unimportant information,The conclusion of a text
English Language,Basic 9,Comprehension Skills,What is the purpose of making predictions while reading?,multiple_choice,a,Making predictions keeps you engaged and helps you understand the text better.,medium,10,75,To keep you engaged and understand better,To finish reading faster,To impress others,To avoid reading carefully
English Language,Basic 9,Comprehension Skills,What does it mean to visualize while reading?,multiple_choice,d,Visualizing means creating mental pictures of what you're reading about.,medium,10,60,To read very quickly,To read out loud,To take notes,To create mental pictures
English Language,Basic 9,Comprehension Skills,What is the difference between explicit and implicit information?,multiple_choice,c,Explicit information is directly stated while implicit information must be inferred.,medium,10,90,Explicit is hidden; implicit is obvious,They are the same thing,Explicit is stated; implicit is inferred,Explicit is important; implicit is not
English Language,Basic 9,Comprehension Skills,What should you do when you encounter an unfamiliar word?,multiple_choice,b,You should use context clues to try to understand the word's meaning.,medium,10,75,Skip it completely,Use context clues to understand it,Look it up immediately,Ask someone else
English Language,Basic 9,Comprehension Skills,What is the purpose of asking questions while reading?,multiple_choice,a,Asking questions helps you think critically and understand the text deeper.,medium,10,75,To think critically and understand deeper,To slow down your reading,To confuse yourself,To show off your knowledge
English Language,Basic 9,Comprehension Skills,What does it mean to make connections while reading?,multiple_choice,c,Making connections means linking what you read to your experiences and other knowledge.,medium,10,90,To connect sentences together,To connect with other readers,To link text to your experiences and knowledge,To connect paragraphs
English Language,Basic 9,Comprehension Skills,What is summarizing?,multiple_choice,d,Summarizing means restating the main points in your own words briefly.,medium,10,60,Copying the text exactly,Reading very quickly,Writing a long explanation,Restating main points briefly in your own words
English Language,Basic 9,Comprehension Skills,Why is it important to monitor your comprehension while reading?,multiple_choice,b,Monitoring comprehension helps you know when you understand and when you need help.,medium,10,90,To read faster,To know when you understand and when you need help,To impress teachers,To finish assignments quickly
