subject_name,class_level_name,topic_title,question_text,question_type,correct_answer,explanation,difficulty,points,time_limit,choice_a,choice_b,choice_c,choice_d
ICT,Grade 8,E-commerce and Online Services,What are the benefits of online services?,multiple_choice,a,Benefits include convenience accessibility 24/7 availability and global reach.,hard,10,180,Convenience accessibility 24/7 availability global reach,Only convenience,Only accessibility,Only global reach
ICT,Grade 8,Computer Maintenance,What is computer maintenance?,multiple_choice,b,Computer maintenance involves keeping computer systems running efficiently and preventing problems.,hard,10,180,Only repairing broken computers,Keeping systems running efficiently and preventing problems,Only cleaning computer screens,Only updating software
ICT,Grade 8,Computer Maintenance,Why is regular maintenance important?,multiple_choice,c,Regular maintenance prevents problems improves performance and extends computer lifespan.,hard,10,180,Only to clean dust,Only to update software,Prevents problems improves performance extends lifespan,Only to save money
ICT,Grade 8,Computer Maintenance,What is disk cleanup?,multiple_choice,a,Disk cleanup removes unnecessary files to free up storage space and improve performance.,hard,10,180,Removes unnecessary files to free storage and improve performance,Only deletes user files,Only empties recycle bin,Only removes programs
ICT,Grade 8,Computer Maintenance,What is defragmentation?,multiple_choice,d,Defragmentation reorganizes data on hard drive to improve access speed and efficiency.,hard,10,180,Deletes files permanently,Adds more storage space,Creates backup copies,Reorganizes data on hard drive to improve access speed
ICT,Grade 8,Computer Maintenance,What is antivirus software?,multiple_choice,b,Antivirus software protects computers from malicious software and security threats.,medium,10,150,Software for creating viruses,Software protecting from malicious software and security threats,Software for speeding up computer,Software for organizing files
ICT,Grade 8,Computer Maintenance,What is a software update?,multiple_choice,c,A software update provides new features bug fixes and security improvements.,medium,10,150,Complete software replacement,New software installation,Provides new features bug fixes security improvements,Software removal
ICT,Grade 8,Computer Maintenance,What is backup?,multiple_choice,a,Backup is creating copies of important data to prevent loss in case of system failure.,hard,10,180,Creating copies of data to prevent loss in system failure,Deleting old files,Moving files to different location,Organizing files in folders
ICT,Grade 8,Computer Maintenance,What is system restore?,multiple_choice,d,System restore returns computer to previous working state when problems occur.,hard,10,150,Installing new software,Updating all programs,Cleaning temporary files,Returns computer to previous working state when problems occur
ICT,Grade 8,Computer Maintenance,What are signs that a computer needs maintenance?,multiple_choice,b,Signs include slow performance frequent crashes error messages and overheating.,hard,10,180,Only slow startup,Slow performance frequent crashes error messages overheating,Only software errors,Only hardware problems
ICT,Grade 8,Computer Maintenance,What is preventive maintenance?,multiple_choice,c,Preventive maintenance involves regular care to prevent problems before they occur.,hard,10,150,Fixing problems after they happen,Waiting for computer to break,Regular care to prevent problems before they occur,Only emergency repairs
ICT,Grade 8,Emerging Technologies,What is artificial intelligence (AI)?,multiple_choice,a,AI is technology that enables machines to perform tasks that typically require human intelligence.,hard,10,180,Technology enabling machines to perform tasks requiring human intelligence,Only computer games,Only internet browsing,Only word processing
ICT,Grade 8,Emerging Technologies,What is virtual reality (VR)?,multiple_choice,b,VR is technology that creates immersive simulated environments users can interact with.,hard,10,180,Traditional computer screen,Technology creating immersive simulated environments for interaction,Only 3D movies,Only computer games
ICT,Grade 8,Emerging Technologies,What is augmented reality (AR)?,multiple_choice,c,AR overlays digital information onto the real world through devices like smartphones.,hard,10,180,Complete virtual world,Traditional photography,Overlays digital information onto real world through devices,Only computer graphics
ICT,Grade 8,Emerging Technologies,What is robotics?,multiple_choice,d,Robotics is the design construction and operation of robots for various tasks.,hard,10,150,Only toy robots,Only industrial machines,Only computer programs,Design construction and operation of robots for various tasks
ICT,Grade 8,Emerging Technologies,What is the Internet of Things (IoT)?,multiple_choice,a,IoT connects everyday objects to the internet enabling them to send and receive data.,hard,10,180,Connects everyday objects to internet for sending receiving data,Only computer networks,Only mobile phones,Only smart TVs
ICT,Grade 8,Emerging Technologies,What is 3D printing?,multiple_choice,b,3D printing creates physical objects from digital designs by adding material layer by layer.,hard,10,180,Traditional paper printing,Creates physical objects from digital designs by adding material layers,Only printing documents,Only printing photos
ICT,Grade 8,Emerging Technologies,What is blockchain?,multiple_choice,c,Blockchain is a secure digital ledger technology used for recording transactions.,hard,10,180,Traditional database,Physical record book,Secure digital ledger technology for recording transactions,Only cryptocurrency
ICT,Grade 8,Emerging Technologies,What is machine learning?,multiple_choice,a,Machine learning enables computers to learn and improve from experience without explicit programming.,hard,10,180,Enables computers to learn and improve from experience without explicit programming,Only human learning,Only school education,Only memorizing information
ICT,Grade 8,Emerging Technologies,What is biometrics?,multiple_choice,d,Biometrics uses unique biological characteristics for identification and security purposes.,hard,10,180,Traditional passwords,Physical keys,Written signatures,Uses unique biological characteristics for identification and security
ICT,Grade 8,Emerging Technologies,What impact do emerging technologies have on society?,multiple_choice,b,They transform how we work communicate learn and solve problems in daily life.,hard,10,180,No impact on society,Transform how we work communicate learn solve problems in daily life,Only affect technology companies,Only affect computer users
