subject_name,class_level_name,topic_title,question_text,question_type,correct_answer,explanation,difficulty,points,time_limit,choice_a,choice_b,choice_c,choice_d
Social Studies,Grade 7,Development and Planning,What is national development?,multiple_choice,c,National development is the process of improving the economic social and political conditions of a country.,medium,10,90,Only economic growth,Only building infrastructure,Improving economic social and political conditions,Only education improvement
Social Studies,Grade 7,Development and Planning,What are development indicators?,multiple_choice,a,Development indicators are measures like GDP literacy rate life expectancy that show a country's progress.,hard,10,120,Measures like GDP literacy rate life expectancy showing progress,Only economic measures,Only social measures,Only political measures
Social Studies,Grade 7,Development and Planning,What is sustainable development?,multiple_choice,b,Sustainable development meets present needs without compromising future generations' ability to meet their needs.,hard,10,120,Only economic development,Development that meets present needs without harming future generations,Only environmental protection,Only social development
Social Studies,Grade 7,Development and Planning,How can communities participate in development?,multiple_choice,d,Communities can participate through local projects volunteering advocacy and supporting development initiatives.,medium,10,120,Only through voting,Only through paying taxes,Only through working,Local projects volunteering advocacy supporting initiatives
Social Studies,Grade 7,Development and Planning,What role does education play in development?,multiple_choice,a,Education develops human resources skills innovation and knowledge needed for economic and social progress.,medium,10,120,Develops human resources skills innovation knowledge for progress,Only provides jobs,Only teaches reading,Only preserves culture
Social Studies,Grade 7,Citizenship and National Identity,What makes someone a Ghanaian citizen?,multiple_choice,c,Ghanaian citizenship is acquired by birth parentage naturalization or registration according to law.,medium,10,90,Only by birth,Only by living there,Birth parentage naturalization registration,Only by marriage
Social Studies,Grade 7,Citizenship and National Identity,What are the national symbols of Ghana?,multiple_choice,a,National symbols include the flag coat of arms national anthem pledge and other official emblems.,medium,10,90,Flag coat of arms anthem pledge and other emblems,Only the flag,Only the anthem,Only the president
Social Studies,Grade 7,Citizenship and National Identity,What does the Ghana flag represent?,multiple_choice,b,The red represents blood of heroes white represents peace and green represents forests and natural wealth.,medium,10,120,Only independence,Red for heroes' blood white for peace green for forests/wealth,Only the country's colors,Only African unity
Social Studies,Grade 7,Citizenship and National Identity,What is patriotism?,multiple_choice,c,Patriotism is love for and devotion to one's country shown through service and loyalty.,easy,10,75,Hating other countries,Only singing the anthem,Love for and devotion to one's country,Only following laws
Social Studies,Grade 7,Citizenship and National Identity,How can young people show patriotism?,multiple_choice,d,Young people show patriotism by respecting symbols serving community learning about Ghana and promoting unity.,medium,10,120,Only by singing,Only by studying,Only by obeying,Respecting symbols serving community learning promoting unity
Social Studies,Grade 7,Conflict Resolution,What causes conflicts in communities?,multiple_choice,a,Conflicts arise from resource competition misunderstandings cultural differences and unmet needs.,hard,10,120,Resource competition misunderstandings cultural differences unmet needs,Only poverty,Only politics,Only religion
Social Studies,Grade 7,Conflict Resolution,How can conflicts be resolved peacefully?,multiple_choice,c,Peaceful resolution involves dialogue mediation compromise and understanding different perspectives.,medium,10,120,Only through force,Only through law,Dialogue mediation compromise understanding perspectives,Only through punishment
Social Studies,Grade 7,Conflict Resolution,What is the role of traditional authorities in conflict resolution?,multiple_choice,b,Traditional authorities mediate disputes using customary law and cultural practices to restore harmony.,hard,10,120,Only punish wrongdoers,Mediate disputes using customary law and cultural practices,Only collect fines,Only report to police
Social Studies,Grade 7,Conflict Resolution,Why is conflict resolution important?,multiple_choice,d,Conflict resolution maintains peace promotes development protects relationships and prevents violence.,medium,10,120,Only to avoid fighting,Only to save money,Only to follow law,Maintains peace promotes development protects relationships prevents violence
Social Studies,Grade 7,Conflict Resolution,What skills are needed for conflict resolution?,multiple_choice,a,Important skills include listening communication empathy patience and problem-solving abilities.,medium,10,120,Listening communication empathy patience problem-solving,Only talking,Only being tough,Only knowing law
Social Studies,Grade 7,Gender and Society,What is gender equality?,multiple_choice,b,Gender equality means equal rights opportunities and treatment for all people regardless of gender.,medium,10,90,Only women's rights,Equal rights opportunities treatment regardless of gender,Only men's rights,Only in education
Social Studies,Grade 7,Gender and Society,How can society promote gender equality?,multiple_choice,c,Society promotes gender equality through equal education opportunities fair laws and changing discriminatory attitudes.,hard,10,120,Only through laws,Only through education,Equal education opportunities fair laws changing attitudes,Only through punishment
Social Studies,Grade 7,Gender and Society,What are traditional gender roles?,multiple_choice,a,Traditional gender roles are societal expectations about how men and women should behave and what work they should do.,medium,10,120,Societal expectations about how men and women should behave and work,Only about marriage,Only about clothing,Only about religion
Social Studies,Grade 7,Gender and Society,Why is women's participation in leadership important?,multiple_choice,d,Women's leadership brings diverse perspectives represents half the population and promotes inclusive development.,hard,10,120,Only for fairness,Only because of law,Only for politics,Brings diverse perspectives represents population promotes inclusive development
Social Studies,Grade 7,Gender and Society,How can young people promote gender equality?,multiple_choice,b,Young people can promote equality by treating everyone fairly challenging stereotypes and supporting equal opportunities.,medium,10,120,Only by studying,Treating everyone fairly challenging stereotypes supporting equal opportunities,Only by following rules,Only by being quiet
Social Studies,Grade 7,Technology and Society,How has technology changed communication in Ghana?,multiple_choice,c,Technology has improved communication through mobile phones internet social media and digital platforms.,medium,10,90,Only through computers,Only through phones,Mobile phones internet social media digital platforms,Only through television
Social Studies,Grade 7,Technology and Society,What are the benefits of technology in education?,multiple_choice,a,Technology benefits education through access to information interactive learning digital resources and distance education.,hard,10,120,Access to information interactive learning digital resources distance education,Only entertainment,Only games,Only communication
Social Studies,Grade 7,Technology and Society,How can technology help development?,multiple_choice,d,Technology helps through improved healthcare better farming methods efficient services and economic opportunities.,hard,10,120,Only through computers,Only through phones,Only through internet,Improved healthcare farming methods efficient services economic opportunities
Social Studies,Grade 7,Technology and Society,What challenges does technology bring?,multiple_choice,b,Technology challenges include digital divide cybercrime privacy concerns and social media misuse.,hard,10,120,Only cost,Digital divide cybercrime privacy concerns social media misuse,Only complexity,Only maintenance
Social Studies,Grade 7,Technology and Society,How can people use technology responsibly?,multiple_choice,c,Responsible use involves protecting privacy respecting others verifying information and balancing online/offline activities.,hard,10,120,Only for work,Only for education,Protecting privacy respecting others verifying information balancing activities,Only for communication
