subject_name,class_level_name,topic_title,question_text,question_type,correct_answer,explanation,difficulty,points,time_limit,choice_a,choice_b,choice_c,choice_d
English Language,Grade 7,Comprehension Skills,What is allegory?,multiple_choice,a,Allegory is a story where characters and events represent abstract ideas or principles.,hard,10,150,Story where characters and events represent abstract ideas,A true story,A funny story,A short story
English Language,Grade 7,Comprehension Skills,What is metaphor in reading?,multiple_choice,d,Metaphor makes a direct comparison between two unlike things without using like or as.,medium,10,90,Comparison using like,Comparison using as,Literal description,Direct comparison without using like or as
English Language,Grade 7,Comprehension Skills,What is simile in reading?,multiple_choice,b,Simile makes a comparison using like or as.,medium,10,75,Direct comparison,Comparison using like or as,Literal description,Exaggeration
English Language,Grade 7,Comprehension Skills,What is hyperbole in reading?,multiple_choice,c,Hyperbole is deliberate exaggeration for emphasis or effect.,medium,10,90,Understatement,Literal truth,Deliberate exaggeration for emphasis,Comparison
English Language,Grade 7,Comprehension Skills,What is personification in reading?,multiple_choice,a,Personification gives human characteristics to non-human things.,medium,10,90,Gives human characteristics to non-human things,Describes people only,Creates characters,Describes animals
English Language,Grade 7,Comprehension Skills,What is alliteration in reading?,multiple_choice,d,Alliteration is repetition of the same consonant sound at the beginning of words.,medium,10,90,Repetition of vowel sounds,Rhyming words,Repetition of whole words,Repetition of same consonant sound at beginning of words
English Language,Grade 7,Comprehension Skills,What is onomatopoeia in reading?,multiple_choice,b,Onomatopoeia refers to words that imitate sounds they describe.,medium,10,90,Words that rhyme,Words that imitate sounds they describe,Long words,Foreign words
English Language,Grade 7,Comprehension Skills,What is imagery in reading?,multiple_choice,c,Imagery uses descriptive language that appeals to the senses.,medium,10,90,Simple language,Complex language,Descriptive language appealing to senses,Technical language
English Language,Grade 7,Comprehension Skills,What is dialogue in reading?,multiple_choice,a,Dialogue is conversation between characters in a story.,easy,10,60,Conversation between characters,Author's description,Setting description,Plot summary
English Language,Grade 7,Comprehension Skills,What is narration?,multiple_choice,d,Narration is the telling of a story by a narrator.,medium,10,75,Character speech,Setting description,Plot events,The telling of story by narrator
English Language,Grade 7,Comprehension Skills,What is exposition?,multiple_choice,b,Exposition provides background information about characters setting and situation.,hard,10,120,The climax,Background information about characters setting situation,The conclusion,The conflict
English Language,Grade 7,Comprehension Skills,What is rising action?,multiple_choice,c,Rising action is the series of events that build up to the climax.,hard,10,120,The beginning,The end,Series of events building up to climax,The solution
English Language,Grade 7,Comprehension Skills,What is climax?,multiple_choice,a,Climax is the turning point or most intense moment in a story.,hard,10,120,Turning point or most intense moment,The beginning,The end,The introduction
English Language,Grade 7,Comprehension Skills,What is falling action?,multiple_choice,d,Falling action is the events that happen after the climax leading to resolution.,hard,10,120,Events before climax,The climax itself,The introduction,Events after climax leading to resolution
English Language,Grade 7,Comprehension Skills,What is resolution?,multiple_choice,b,Resolution is the conclusion where conflicts are resolved and story ends.,hard,10,120,The beginning of conflict,Conclusion where conflicts are resolved,The middle of story,The most exciting part
English Language,Grade 7,Comprehension Skills,What is denouement?,multiple_choice,c,Denouement is the final outcome or unraveling of the plot.,hard,10,120,The beginning,The middle,Final outcome or unraveling of plot,The conflict
English Language,Grade 7,Comprehension Skills,What is protagonist?,multiple_choice,a,Protagonist is the main character or hero of a story.,medium,10,75,Main character or hero,The villain,A minor character,The narrator
English Language,Grade 7,Comprehension Skills,What is antagonist?,multiple_choice,d,Antagonist is the character or force that opposes the protagonist.,medium,10,90,The hero,A friend,A helper,Character or force opposing the protagonist
English Language,Grade 7,Comprehension Skills,What is a round character?,multiple_choice,b,A round character is complex and well-developed with many traits.,hard,10,120,A circular character,Complex and well-developed with many traits,A simple character,A character who is round in shape
English Language,Grade 7,Comprehension Skills,What is a flat character?,multiple_choice,c,A flat character is simple with few traits and little development.,hard,10,120,A character lying down,A character without depth,Simple with few traits and little development,A character who is flat in shape
English Language,Grade 7,Comprehension Skills,What is a static character?,multiple_choice,a,A static character does not change throughout the story.,hard,10,120,Does not change throughout the story,Changes constantly,Is very active,Stands still
English Language,Grade 7,Comprehension Skills,What is a dynamic character?,multiple_choice,d,A dynamic character changes and grows throughout the story.,hard,10,120,Is very energetic,Never changes,Moves a lot,Changes and grows throughout the story
English Language,Grade 7,Comprehension Skills,What is internal conflict?,multiple_choice,b,Internal conflict is a struggle within a character's mind or emotions.,hard,10,120,Conflict between characters,Struggle within character's mind or emotions,Conflict with nature,Conflict with society
English Language,Grade 7,Comprehension Skills,What is external conflict?,multiple_choice,c,External conflict is a struggle between a character and an outside force.,hard,10,120,Conflict within character,Conflict in character's mind,Struggle between character and outside force,Emotional conflict
English Language,Grade 7,Grammar and Usage,Fill in the blank: She _____ to the market yesterday.,fill_blank,went,The past tense of 'go' is 'went' when referring to completed actions in the past.,easy,10,45,,,,,
English Language,Grade 7,Grammar and Usage,Fill in the blank: The students _____ studying for their exams.,fill_blank,are,With plural subjects like 'students' we use 'are' for present continuous tense.,easy,10,45,,,,,
English Language,Grade 7,Vocabulary Development,Fill in the blank: The opposite of 'hot' is _____.,fill_blank,cold,Cold is the antonym (opposite) of hot.,easy,10,30,,,,,
English Language,Grade 7,Spelling and Phonics,Fill in the blank: I _____ my homework every day.,fill_blank,do,The present tense form 'do' is correct for habitual actions.,easy,10,45,,,,,
English Language,Grade 7,Literature and Poetry,True or False: A haiku has three lines.,true_false,true,A haiku is a traditional Japanese poem with exactly three lines following a 5-7-5 syllable pattern.,easy,10,30,,,,,
English Language,Grade 7,Grammar and Usage,True or False: A noun is a person place or thing.,true_false,true,This is the basic definition of a noun - words that name people places things or ideas.,easy,10,30,,,,,
English Language,Grade 7,Reading Comprehension,True or False: The main idea is always in the first sentence.,true_false,false,The main idea can appear anywhere in a paragraph though it's often near the beginning.,medium,10,45,,,,,
English Language,Grade 7,Writing Skills,True or False: Every essay needs an introduction body and conclusion.,true_false,true,This is the basic structure of most essays providing organization and flow.,easy,10,45,,,,,
English Language,Grade 7,Punctuation,True or False: Commas are used to separate items in a list.,true_false,true,Commas separate items in a series to make the meaning clear.,easy,10,30,,,,,
English Language,Grade 7,Oral Communication,What is the most important thing to remember when giving a presentation?,short_answer,speak clearly,Speaking clearly ensures the audience can understand your message.,easy,10,45,,,,,
English Language,Grade 7,Creative Writing,Name one element that every story must have.,short_answer,characters,Stories need characters to drive the action and engage readers.,easy,10,45,,,,,
English Language,Grade 7,Grammar and Usage,What part of speech describes a noun?,short_answer,adjective,Adjectives modify or describe nouns by giving more information about them.,easy,10,45,,,,,
English Language,Grade 7,Literature and Poetry,What do we call the person who writes a poem?,short_answer,poet,A poet is someone who writes poetry.,easy,10,30,,,,,
English Language,Grade 7,Reading Strategies,What should you do if you encounter an unfamiliar word while reading?,short_answer,use context clues,Context clues in surrounding text help determine word meanings.,medium,10,60,,,,,
English Language,Grade 7,Grammar and Usage,Which sentence has correct capitalization?,multiple_choice,a,Proper nouns like names of people and places should be capitalized.,easy,10,45,My friend John lives in Accra,my friend john lives in accra,My Friend John Lives In Accra,MY FRIEND JOHN LIVES IN ACCRA
English Language,Grade 7,Literature and Poetry,What is the setting of a story?,multiple_choice,b,Setting refers to when and where a story takes place.,easy,10,45,The main character,The time and place of the story,The problem in the story,The ending of the story
English Language,Grade 7,Vocabulary Development,What does the word 'enormous' mean?,multiple_choice,c,Enormous means extremely large or huge in size.,easy,10,45,Very small,Medium-sized,Very large,Colorful
English Language,Grade 7,Writing Skills,What is the first step in the writing process?,multiple_choice,a,Prewriting involves brainstorming and planning before you start writing.,easy,10,45,Prewriting and planning,Writing the final draft,Editing for errors,Publishing your work
English Language,Grade 7,Reading Comprehension,What helps you make inferences while reading?,multiple_choice,b,Inferences are made by combining text information with your own knowledge and experience.,medium,10,60,Only reading the words,Using text clues and your own knowledge,Skipping difficult parts,Reading very quickly
English Language,Grade 7,Grammar and Usage,What is the subject in this sentence: 'The dog barked loudly'?,multiple_choice,a,The subject is who or what the sentence is about. 'The dog' is performing the action.,easy,10,45,The dog,Barked,Loudly,The
English Language,Grade 7,Punctuation,Which sentence needs a question mark?,multiple_choice,c,Questions require question marks to indicate that information is being requested.,easy,10,30,I am going home,Please close the door,Where are you going,The book is red
English Language,Grade 7,Creative Writing,What makes dialogue realistic in a story?,multiple_choice,a,Realistic dialogue sounds like how people actually speak in real conversations.,medium,10,60,It sounds like real conversation,It uses difficult vocabulary,It is very formal,It rhymes
English Language,Grade 7,Literature and Poetry,What is the mood of a poem or story?,multiple_choice,b,Mood is the emotional atmosphere or feeling that the reader experiences.,medium,10,45,The main character's name,The feeling or atmosphere created,The number of stanzas,The rhyme scheme
English Language,Grade 7,Study Skills,What is the purpose of summarizing?,multiple_choice,c,Summarizing helps you remember and understand main points by condensing information.,medium,10,45,To make text longer,To copy everything exactly,To identify and remember main points,To change the author's meaning
English Language,Grade 7,Text Types,What is a biography?,multiple_choice,a,A biography is a true story about a real person's life written by someone else.,easy,10,45,A true story about someone's life,A made-up story,A poem about nature,A list of instructions
English Language,Grade 7,Oral Communication,What should you do to be a good listener?,multiple_choice,b,Good listening requires paying attention and showing interest in what the speaker is saying.,easy,10,45,Think about other things,Pay attention and show interest,Interrupt frequently,Look away from the speaker
English Language,Grade 7,Vocabulary Development,What is a homophone?,multiple_choice,c,Homophones are words that sound the same but have different meanings and often different spellings.,medium,10,60,Words that look the same,Words that mean the same,Words that sound the same but have different meanings,Words that rhyme
English Language,Grade 7,Grammar and Usage,What is the predicate in this sentence: 'The children played outside'?,multiple_choice,b,The predicate tells what the subject does or is. 'Played outside' tells what the children did.,medium,10,45,The children,Played outside,Children,Outside
English Language,Grade 7,Reading Comprehension,What is cause and effect?,multiple_choice,a,Cause and effect shows the relationship between what happens (effect) and why it happens (cause).,medium,10,60,Why something happens and what happens as a result,The beginning and end of a story,Two characters in a story,The setting and plot
English Language,Grade 7,Writing Skills,What is a topic sentence?,multiple_choice,b,A topic sentence introduces the main idea that will be developed in the paragraph.,easy,10,45,The last sentence in a paragraph,The sentence that introduces the main idea,Any sentence in the middle,A sentence with no meaning
English Language,Grade 7,Literature and Poetry,What is a stanza in poetry?,multiple_choice,a,A stanza is a group of lines in a poem similar to a paragraph in prose.,easy,10,45,A group of lines in a poem,A single word,The title of a poem,The poet's name
English Language,Grade 7,Grammar and Usage,Which word is a conjunction in this sentence: 'I wanted to go but it was raining'?,multiple_choice,b,But is a coordinating conjunction that connects two independent clauses showing contrast.,medium,10,45,Wanted,But,Raining,Go
English Language,Grade 7,Spelling and Phonics,Which word contains a prefix?,multiple_choice,c,Unhappy contains the prefix 'un-' which means 'not'.,easy,10,45,Happy,Playing,Unhappy,Teacher
English Language,Grade 7,Reading Strategies,What is the purpose of making predictions while reading?,multiple_choice,a,Making predictions keeps you engaged and helps you understand the text better.,medium,10,60,To stay engaged and understand better,To finish reading faster,To skip difficult parts,To memorize everything
English Language,Grade 7,Creative Writing,What is conflict in a story?,multiple_choice,b,Conflict is the problem or struggle that drives the story forward and creates tension.,medium,10,45,The main character,The problem or struggle in the story,The setting,The ending
English Language,Grade 7,Text Types,What is the purpose of a recipe?,multiple_choice,d,A recipe provides step-by-step instructions for preparing food.,easy,10,30,To entertain,To persuade,To describe,To give instructions
English Language,Grade 7,Oral Communication,What is tone in speaking?,multiple_choice,a,Tone is how your voice sounds and conveys your attitude or emotion.,medium,10,45,How your voice sounds and conveys emotion,How loud you speak,How fast you speak,What words you choose
English Language,Grade 7,Vocabulary Development,What does the suffix '-less' mean?,multiple_choice,b,The suffix '-less' means 'without' as in hopeless (without hope) or careless (without care).,easy,10,45,Full of,Without,Before,Many
English Language,Grade 7,Grammar and Usage,What type of sentence is this: 'Stop!'?,multiple_choice,c,An imperative sentence gives a command or makes a request.,medium,10,45,Declarative,Interrogative,Imperative,Exclamatory
English Language,Grade 7,Reading Comprehension,What is sequence in a text?,multiple_choice,a,Sequence is the order in which events happen or steps are presented.,easy,10,45,The order of events or steps,The main character,The setting,The theme
English Language,Grade 7,Writing Skills,What should you do during the revision stage?,multiple_choice,b,Revision focuses on improving ideas organization and clarity of your writing.,medium,10,60,Check spelling only,Improve ideas and organization,Add more words,Change the topic
English Language,Grade 7,Literature and Poetry,What is rhythm in poetry?,multiple_choice,c,Rhythm is the pattern of stressed and unstressed syllables that creates a beat.,medium,10,60,The meaning of the poem,The rhyme scheme,The pattern of stressed and unstressed syllables,The number of lines
English Language,Grade 7,Punctuation,When do you use a colon?,multiple_choice,a,A colon introduces a list explanation or quotation.,hard,10,60,To introduce a list or explanation,To end a sentence,To show possession,To separate adjectives
English Language,Grade 7,Study Skills,What is the SQ3R reading method?,multiple_choice,b,SQ3R stands for Survey Question Read Recite Review - a systematic reading strategy.,hard,10,90,A type of test,Survey Question Read Recite Review,A writing method,A spelling rule
English Language,Grade 7,Creative Writing,What is point of view?,multiple_choice,a,Point of view is the perspective from which a story is told.,medium,10,45,The perspective from which a story is told,The main idea,The setting,The conflict
English Language,Grade 7,Grammar and Usage,What is an interjection?,multiple_choice,c,An interjection is a word or phrase that expresses strong emotion like 'Wow!' or 'Ouch!',medium,10,60,A type of noun,A type of verb,A word that expresses emotion,A type of adjective
English Language,Grade 7,Text Types,What makes a good newspaper headline?,multiple_choice,a,A good headline grabs attention and summarizes the main news story briefly.,medium,10,45,It grabs attention and summarizes the story,It tells the whole story,It uses difficult words,It is very long
English Language,Grade 7,Vocabulary Development,What is context?,multiple_choice,b,Context refers to the surrounding words and sentences that help determine meaning.,medium,10,45,A single word,The surrounding words and situation,The title,The author's name
English Language,Grade 7,Reading Comprehension,What is comparison and contrast?,multiple_choice,c,Comparison shows similarities while contrast shows differences between things.,medium,10,60,Only similarities,Only differences,Similarities and differences,The main idea
English Language,Grade 7,Grammar and Usage,Fill in the blank: Neither John _____ Mary came to the party.,fill_blank,nor,Neither is paired with nor in correlative conjunctions.,medium,10,45,,,,,
English Language,Grade 7,Spelling and Phonics,Fill in the blank: The _____ of the book was very interesting.,fill_blank,beginning,Beginning is spelled with double 'n' and refers to the start of something.,easy,10,45,,,,,
English Language,Grade 7,Literature and Poetry,Fill in the blank: A poem that tells a story is called a _____ poem.,fill_blank,narrative,A narrative poem tells a story with characters and events.,medium,10,60,,,,,
English Language,Grade 7,Writing Skills,Fill in the blank: The _____ paragraph introduces your main argument.,fill_blank,introduction,The introduction paragraph presents the main thesis or argument of an essay.,easy,10,45,,,,,
English Language,Grade 7,Vocabulary Development,Fill in the blank: Words that have opposite meanings are called _____.,fill_blank,antonyms,Antonyms are words with opposite meanings like hot and cold.,easy,10,45,,,,,
English Language,Grade 7,Grammar and Usage,True or False: An adverb modifies a verb adjective or another adverb.,true_false,true,Adverbs can modify verbs (run quickly) adjectives (very tall) or other adverbs (quite slowly).,medium,10,45,,,,,
English Language,Grade 7,Reading Strategies,True or False: You should always read every word when skimming.,true_false,false,Skimming involves reading quickly for main ideas not every single word.,medium,10,45,,,,,
English Language,Grade 7,Creative Writing,True or False: All stories must have a happy ending.,true_false,false,Stories can have various types of endings including sad open or tragic endings.,easy,10,45,,,,,
English Language,Grade 7,Punctuation,True or False: A semicolon is stronger than a comma but weaker than a period.,true_false,true,A semicolon provides a pause stronger than a comma but not as final as a period.,medium,10,60,,,,,
English Language,Grade 7,Text Types,True or False: A persuasive essay should only present one side of an argument.,true_false,false,Good persuasive essays often acknowledge opposing views before refuting them.,hard,10,60,,,,,
English Language,Grade 7,Oral Communication,Name one way to show you are actively listening.,short_answer,ask questions,Asking relevant questions shows you are paying attention and engaged.,easy,10,45,,,,,
English Language,Grade 7,Literature and Poetry,What literary device compares two things using 'like' or 'as'?,short_answer,simile,A simile makes comparisons using the words 'like' or 'as'.,easy,10,45,,,,,
English Language,Grade 7,Grammar and Usage,What do we call words like 'and' 'but' and 'or'?,short_answer,conjunctions,Conjunctions connect words phrases or clauses.,easy,10,45,,,,,
English Language,Grade 7,Reading Comprehension,What do you call the lesson or message of a story?,short_answer,theme,The theme is the underlying message or lesson the author wants to convey.,medium,10,45,,,,,
English Language,Grade 7,Writing Skills,What is the final step in the writing process?,short_answer,publishing,Publishing is sharing your final polished work with others.,easy,10,45,,,,,
English Language,Grade 7,Vocabulary Development,Which word is a synonym for 'big'?,multiple_choice,b,Large means the same as big making it a synonym.,easy,10,30,Small,Large,Tiny,Little
English Language,Grade 7,Grammar and Usage,What is the past tense of 'eat'?,multiple_choice,c,The past tense of the irregular verb 'eat' is 'ate'.,easy,10,30,Eated,Eating,Ate,Eats
English Language,Grade 7,Literature and Poetry,What do we call the main character in a story?,multiple_choice,a,The protagonist is the main character around whom the story revolves.,medium,10,45,Protagonist,Antagonist,Narrator,Author
English Language,Grade 7,Reading Strategies,What should you do after reading a text?,multiple_choice,c,Reflecting and summarizing helps consolidate understanding and remember key points.,medium,10,45,Forget about it,Read it again immediately,Reflect and summarize,Start a new text right away
English Language,Grade 7,Creative Writing,What is the climax of a story?,multiple_choice,b,The climax is the turning point or most intense moment in the story.,medium,10,45,The beginning,The turning point or most intense moment,The end,The setting
English Language,Grade 7,Text Types,What type of writing tells someone how to do something?,multiple_choice,d,Instructional or procedural writing provides step-by-step directions.,easy,10,45,Narrative,Descriptive,Persuasive,Instructional
English Language,Grade 7,Oral Communication,What should you avoid when speaking to an audience?,multiple_choice,a,Speaking too quietly makes it difficult for the audience to hear and understand you.,easy,10,45,Speaking too quietly,Making eye contact,Using gestures,Speaking clearly
English Language,Grade 7,Grammar and Usage,Which sentence is in passive voice?,multiple_choice,b,Passive voice has the subject receiving the action rather than performing it.,hard,10,60,The dog chased the cat,The cat was chased by the dog,The dog is running,The cat runs fast
English Language,Grade 7,Spelling and Phonics,Which word has the correct spelling?,multiple_choice,a,Separate is commonly misspelled but the correct spelling has 'a' in the middle.,medium,10,45,Separate,Seperate,Separete,Seprate
English Language,Grade 7,Reading Comprehension,What helps you understand the author's purpose?,multiple_choice,c,The author's word choice tone and content provide clues about their purpose.,medium,10,60,Only the title,Only the first paragraph,The author's tone and word choice,Only the conclusion
English Language,Grade 7,Writing Skills,What is brainstorming?,multiple_choice,a,Brainstorming is generating ideas without worrying about organization or correctness.,easy,10,45,Generating ideas freely,Writing the final draft,Checking for errors,Reading other people's work
English Language,Grade 7,Literature and Poetry,What is allusion in literature?,multiple_choice,b,An allusion is an indirect reference to another work person or event.,hard,10,90,A direct quote,An indirect reference to something else,A type of rhyme,A character's name
English Language,Grade 7,Vocabulary Development,What does 'chronological' mean?,multiple_choice,c,Chronological means arranged in time order from earliest to latest.,medium,10,60,Arranged by size,Arranged by importance,Arranged in time order,Arranged alphabetically
English Language,Grade 7,Text Types,What is an autobiography?,multiple_choice,a,An autobiography is a person's own account of their life story.,easy,10,45,A person's own life story,Someone else's life story,A fictional story,A poem about life
English Language,Grade 7,Study Skills,What is annotation?,multiple_choice,b,Annotation involves adding notes comments or explanations to a text while reading.,medium,10,60,Reading very fast,Adding notes and comments to text,Memorizing everything,Skipping difficult parts
English Language,Grade 7,Grammar and Usage,What is a gerund?,multiple_choice,c,A gerund is a verb form ending in -ing that functions as a noun.,hard,10,60,A type of adjective,A type of adverb,A verb form ending in -ing used as a noun,A type of conjunction
English Language,Grade 7,Creative Writing,What is characterization?,multiple_choice,a,Characterization is how an author reveals a character's personality and traits.,medium,10,60,How authors reveal character traits,The number of characters,The names of characters,Where characters live
English Language,Grade 7,Reading Strategies,What is the difference between fact and opinion?,multiple_choice,b,Facts can be proven true while opinions are personal beliefs or judgments.,medium,10,60,They are the same thing,Facts can be proven; opinions are personal beliefs,Opinions are always true,Facts are always false
English Language,Grade 7,Literature and Poetry,What is free verse poetry?,multiple_choice,c,Free verse poetry doesn't follow regular patterns of rhyme or rhythm.,medium,10,60,Poetry that costs nothing,Poetry about freedom,Poetry without regular rhyme or rhythm,Poetry with many rules
English Language,Grade 7,Text Types,What is a memoir?,multiple_choice,a,A memoir focuses on specific experiences or periods from someone's life.,medium,10,60,A personal account of specific life experiences,A complete life story,A fictional story,A scientific report
English Language,Grade 7,Oral Communication,What is enunciation?,multiple_choice,b,Enunciation is pronouncing words clearly and distinctly.,medium,10,45,Speaking loudly,Pronouncing words clearly,Speaking quickly,Using big words
English Language,Grade 7,Vocabulary Development,What does 'elaborate' mean?,multiple_choice,c,Elaborate means to explain in more detail or to expand on something.,medium,10,45,To make simple,To forget,To explain in more detail,To summarize
English Language,Grade 7,Grammar and Usage,What is a dangling modifier?,multiple_choice,a,A dangling modifier doesn't clearly relate to the word it's supposed to modify.,hard,10,90,A modifier that doesn't clearly relate to what it modifies,A very long modifier,A modifier at the end of a sentence,A modifier that's crossed out
English Language,Grade 7,Reading Comprehension,What is inference?,multiple_choice,b,Inference is drawing conclusions based on evidence and reasoning.,medium,10,60,Reading the exact words,Drawing conclusions from evidence,Skipping parts of text,Reading very slowly
English Language,Grade 7,Writing Skills,What is coherence in writing?,multiple_choice,c,Coherence means ideas flow logically and connect clearly throughout the text.,medium,10,60,Using big words,Writing very long sentences,Ideas flow logically and connect clearly,Using many adjectives
English Language,Grade 7,Literature and Poetry,What is dramatic irony?,multiple_choice,a,Dramatic irony occurs when readers know something that characters don't.,hard,10,90,When readers know something characters don't,When characters are very dramatic,When the story is sad,When there's a lot of action
English Language,Grade 7,Spelling and Phonics,Which word demonstrates the 'i before e except after c' rule?,multiple_choice,b,Believe follows the rule with 'i' before 'e' when not after 'c'.,medium,10,45,Weight,Believe,Neighbor,Height
English Language,Grade 7,Text Types,What is expository writing?,multiple_choice,c,Expository writing explains or informs about a topic using facts and examples.,medium,10,60,Writing that tells a story,Writing that persuades,Writing that explains or informs,Writing that entertains
English Language,Grade 7,Study Skills,What is the Cornell Note-taking system?,multiple_choice,a,The Cornell system divides pages into sections for notes cues and summary.,hard,10,90,A system that divides pages into notes cues and summary,Taking notes on a computer,Writing everything down word for word,Using only abbreviations
English Language,Grade 7,Creative Writing,What is foreshadowing?,multiple_choice,b,Foreshadowing gives hints about what will happen later in the story.,medium,10,60,Describing shadows,Giving hints about future events,Talking about the past,Describing characters
English Language,Grade 7,Grammar and Usage,What is parallel structure?,multiple_choice,c,Parallel structure uses the same grammatical form for similar elements.,hard,10,90,Writing very long sentences,Using only simple sentences,Using the same grammatical form for similar elements,Avoiding all conjunctions
English Language,Grade 7,Reading Strategies,What is close reading?,multiple_choice,a,Close reading involves careful detailed analysis of a text.,medium,10,60,Careful detailed analysis of text,Reading with your eyes close to the page,Reading very quickly,Reading only the first paragraph
English Language,Grade 7,Vocabulary Development,What is etymology?,multiple_choice,b,Etymology is the study of word origins and how meanings change over time.,hard,10,90,The study of insects,The study of word origins,The study of rocks,The study of plants
English Language,Grade 7,Literature and Poetry,What is blank verse?,multiple_choice,c,Blank verse is unrhymed iambic pentameter often used in Shakespeare's plays.,hard,10,90,Poetry with no words,Poetry about blank pages,Unrhymed iambic pentameter,Poetry written in pencil
English Language,Grade 7,Text Types,What is a editorial?,multiple_choice,a,An editorial expresses the opinion of a newspaper or magazine on current issues.,medium,10,60,An opinion piece in a newspaper,A news report,A weather forecast,A sports score
English Language,Grade 7,Oral Communication,What is articulation?,multiple_choice,b,Articulation is the clear pronunciation of speech sounds.,medium,10,45,Speaking loudly,Clear pronunciation of speech sounds,Using hand gestures,Speaking slowly
English Language,Grade 7,Writing Skills,What is unity in a paragraph?,multiple_choice,c,Unity means all sentences in a paragraph relate to one main idea.,medium,10,60,Having only one sentence,Using the same word repeatedly,All sentences relate to one main idea,Making paragraphs very short
English Language,Grade 7,Grammar and Usage,What is a split infinitive?,multiple_choice,a,A split infinitive places an adverb between 'to' and the verb.,hard,10,90,Placing an adverb between 'to' and the verb,A very long infinitive,An infinitive at the end of a sentence,An infinitive that's crossed out
English Language,Grade 7,Reading Comprehension,What is synthesizing information?,multiple_choice,b,Synthesizing combines information from multiple sources to create new understanding.,hard,10,90,Reading only one source,Combining information from multiple sources,Memorizing everything,Ignoring difficult information
English Language,Grade 7,Literature and Poetry,What is internal rhyme?,multiple_choice,c,Internal rhyme occurs within a single line of poetry rather than at line ends.,medium,10,60,Rhyme that you can't hear,Rhyme about internal organs,Rhyme within a single line,Rhyme that's very quiet
English Language,Grade 7,Creative Writing,What is stream of consciousness?,multiple_choice,a,Stream of consciousness presents thoughts as they flow through a character's mind.,hard,10,90,Presenting thoughts as they flow through the mind,Writing about rivers,Writing very fast,Writing without stopping
English Language,Grade 7,Vocabulary Development,What does 'ambiguous' mean?,multiple_choice,b,Ambiguous means having more than one possible meaning or interpretation.,medium,10,60,Very clear,Having more than one possible meaning,Very simple,Very complicated
English Language,Grade 7,Text Types,What is a feature article?,multiple_choice,c,A feature article provides in-depth coverage of a topic beyond basic news reporting.,medium,10,60,A very short article,An article about facial features,An in-depth article on a specific topic,An article with pictures only
English Language,Grade 7,Study Skills,What is active reading?,multiple_choice,a,Active reading involves engaging with text through questioning and note-taking.,medium,10,60,Engaging with text through questioning and note-taking,Reading while exercising,Reading very fast,Reading out loud
English Language,Grade 7,Grammar and Usage,Fill in the blank: The book _____ on the table belongs to me.,fill_blank,lying,Lying is the present participle of 'lie' meaning to rest or recline.,medium,10,60,,,,,
English Language,Grade 7,Literature and Poetry,Fill in the blank: A _____ is a comparison that doesn't use 'like' or 'as'.,fill_blank,metaphor,A metaphor makes direct comparisons without using 'like' or 'as'.,medium,10,45,,,,,
English Language,Grade 7,Writing Skills,Fill in the blank: The _____ sentence in a paragraph introduces the main idea.,fill_blank,topic,The topic sentence introduces the main idea that will be developed.,easy,10,45,,,,,
English Language,Grade 7,Reading Strategies,Fill in the blank: _____ means reading quickly to find specific information.,fill_blank,scanning,Scanning is a reading strategy for finding specific information quickly.,medium,10,45,,,,,
English Language,Grade 7,Vocabulary Development,Fill in the blank: A _____ is a word that sounds the same as another but has different meaning.,fill_blank,homophone,Homophones sound the same but have different meanings and often spellings.,medium,10,60,,,,,
English Language,Grade 7,Grammar and Usage,True or False: A sentence fragment is a complete thought.,true_false,false,A sentence fragment is incomplete and doesn't express a complete thought.,easy,10,45,,,,,
English Language,Grade 7,Creative Writing,True or False: All stories must be told in chronological order.,true_false,false,Stories can use flashbacks flash-forwards and other non-chronological structures.,medium,10,60,,,,,
English Language,Grade 7,Reading Comprehension,True or False: The author's purpose is always stated directly in the text.,true_false,false,Authors often imply their purpose through tone content and word choice rather than stating it directly.,medium,10,60,,,,,
English Language,Grade 7,Literature and Poetry,True or False: All poems must rhyme.,true_false,false,Many poems including free verse and blank verse don't follow regular rhyme schemes.,easy,10,45,,,,,
English Language,Grade 7,Text Types,True or False: A persuasive essay should include evidence to support arguments.,true_false,true,Strong persuasive essays use evidence facts and examples to support their arguments.,medium,10,45,,,,,
English Language,Grade 7,Oral Communication,What skill helps you understand the speaker's main message?,short_answer,listening,Active listening helps you understand and respond to the speaker's message.,easy,10,45,,,,,
English Language,Grade 7,Grammar and Usage,What punctuation mark shows strong emotion?,short_answer,exclamation point,An exclamation point (!) indicates strong emotion or emphasis.,easy,10,30,,,,,
English Language,Grade 7,Writing Skills,What do you call the process of checking your work for errors?,short_answer,proofreading,Proofreading involves checking for spelling grammar and punctuation errors.,easy,10,45,,,,,
English Language,Grade 7,Literature and Poetry,What do you call the voice that tells the story?,short_answer,narrator,The narrator is the voice that tells the story to the reader.,easy,10,45,,,,,
English Language,Grade 7,Reading Strategies,What should you create to help remember important information?,short_answer,notes,Taking notes helps you remember and organize important information.,easy,10,45,,,,,
English Language,Basic 7,Literature and Poetry,"What is the main purpose of a **simile**?",multiple_choice,b,"A simile uses 'like' or 'as' to compare two different things, making descriptions more vivid and understandable.",medium,10,45,To make the poem longer,To create vivid comparisons,To confuse the reader,To rhyme words
